id,title,company,city,salary_min,salary_max,days_posted,title_short,seniority
12397779,Statistiken der EKD,Diakonisches Werk - Stadtmission Dresden gGmbH Wichern-Werkstätten Anerkannte WfbM,"Freital, Deutschland",,,1,,
12388223,Statistiken der EKD,Protestantischer Kirchenbezirk Ludwigshafen,"Ludwigshafen am Rhein, Deutschland",,,2,,
12198497,Data Analyst | Spectroscopy | All genders,IRUBIS GmbH,Munich,45000,62000,7,Data analyst,
12457673,Statistiken der EKD,Diakonisches Institut für Soziale Berufe gGmbH,"89160 Dornstadt, Deutschland",40000,62000,2,,
12455335,Statistiken der EKD,Diakoneo Diak Schwäbisch Hall gGmbH,"Schwäbisch Hall, Deutschland",38000,58000,2,,
12455752,Statistiken der EKD,Klinik Hallerwiese Diakonie Neuendettelsau,"Nürnberg, Deutschland",38000,56000,2,,
12454763,Statistiken der EKD,Alten- u. Pflegeheim Paul-Gerhardt-Stift,"Giengen an der Brenz, Deutschland",,,3,,
12391882,Statistiken der EKD,Wohnstätte Johann-Hinrich-Wichern-Haus,"16 Rüdnitz, Deutschland",38000,58000,3,,
12387711,Statistiken der EKD,Evangelische Kindertagesstätte Sprendlingen,"55576 Sprendlingen, Deutschland",,,3,,
12455524,Statistiken der EKD,Diadema GmbH,"26121 Oldenburg, Deutschland",38000,54000,3,,
12402035,Ingenieur Netzmodellierung (m/w/d),Amprion GmbH,Dortmund,61000,82000,1,,
11750106,(Junior) Digital Data Analyst (m/w/d) (Remote),PsyCommerce Inh. Maximilian Lohse,Bielefeld,37000,58000,7,Data analyst,Junior
12452382,Statistiken der EKD,Diakoneo Wohnen Bruckberg,"84079 Bruckberg, Deutschland",38000,56000,3,,
12261556,Aviation Data Analyst - Alteryx (d/f/m),skailark GmbH,"Munich, Germany",37000,57000,7,Data analyst,
12261467,Data Analyst (B2B) (m/f/d) - Product,Omio Travel GmbH,Berlin,39000,55000,7,Data analyst,
12452367,Statistiken der EKD,Elisabethstift -Jugendhilfe der Diakonie- gemeinnützige GmbH,"Salzgitter, Deutschland",38000,54000,3,,
12449577,Statistiken der EKD,Jugendhilfeverbund EVIM,"Wiesbaden, Deutschland",,,3,,
12451242,Statistiken der EKD,Bonhoeffer-Haus,"Krefeld, Deutschland",38000,56000,3,,
12448815,Statistiken der EKD,Diakoneo,"86732 Oettingen in Bayern, Deutschland",,,3,,
12452575,Statistiken der EKD,Diakonisches Werk Altholstein Verfahrensberatung,"Neumünster, Deutschland",,,3,,
12451449,Statistiken der EKD,Ev. Pflegeheim Kurt Winkelmann,"Neustrelitz, Deutschland",,,3,,
11742527,Working Student Data Analyst (x/f/m),Puls Technologies GmbH,Berlin,,,7,Data analyst,Intern
12447449,Corporate Controller with IT and Dashboarding Expertise (f/m/d),Uniper SE,Düsseldorf,61000,83000,4,,Senior
12449596,Statistiken der EKD,Ev.-luth. Kirchenkreisamt Burgdorfer Land,"Burgwedel, Deutschland",,,4,,
12396825,Clinical Study Data Analyst (f/m/d) Ophthalmology,OD-OS GmbH,Teltow,38000,55000,1,Data analyst,
12447261,Statistiken der EKD,Diakonisches Werk - Stadtmission Dresden gGmbH Altenpflegeheim Dresden- Plauen,"Plauen, Dresden, Deutschland",37000,58000,4,,
12444631,Statistiken der EKD,Grafschafter Diakonie – Diakonie im Kirchenkreis Moes – Flüchtlingsberatung,"47506 Neukirchen-Vluyn, Deutschland",38000,55000,4,,
12385946,Experte Modellvalidierung (d/m/w),VR Smart Finanz AG,Eschborn,70000,85000,3,,Senior
12374235,Werkstudent:in als Marketing Data Analyst (m/w/d),excentos Software GmbH,"Potsdam, DE",,,6,Data analyst,Intern
12384433,POWER BI - Reporting Specialist (m/w/d),ADVICON AG Wirtschaftsprüfungsgesellschaft,"München, Deutschland",41000,71000,3,,
12377455,Statistiken der EKD,Michaelis Haus Am Doventor,"Bremen, Deutschland",46000,68000,5,,
12377007,Statistiken der EKD,Diakonisches Werk Niederlausitz gGmbH,"Cottbus, Deutschland",38000,58000,5,,
12452492,Deine Ausbildung bei der Krämer Marktforschung!,Krämer Marktforschung GmbH,"Münster, Deutschland",,,3,,Intern
12444472,"Developer PHP/MySQL m/w/d – Webentwicklung, Anwendungsentwicklung, Datenbankentwicklung/BI, Ingenieu",nvii-media GmbH,"Halle (Saale), Deutschland",32000,53000,5,Data engineer,
12377759,Statistiken der EKD,Birkenhof gGmbH,"30559 Hannover-Kirchrode-Bemerode-Wülferode, Deutschland",38000,56000,6,,
12375564,Statistiken der EKD,Stiftung Nieder-Ramstädter Diakonie,"64342 Seeheim-Jugenheim, Deutschland",,,6,,
12440927,Statistiken der EKD,Landesverein für Innere Mission in Schleswig-Holstein Psychiatrische Institutsambulanz,"24635 Rickling, Deutschland",38000,55000,6,,
12374119,Statistiken der EKD,Bundesverband evangelische Behindertenhilfe e.V.,"Berlin, Deutschland",40000,60000,6,,
12373962,Statistiken der EKD,Hoffnungstaler Stiftung Lobetal,"Eberswalde, Deutschland",,,6,,
12023098,Business & Data Analyst Consultant (m/w/d) - TV- & Media,twomynds GmbH,Bonn,43000,61000,14,Business analyst,
12315409,"Data Analyst, Data Scientist, Data Engineer",educx GmbH,Forchheim Oberfranken,47000,68000,14,Data engineer,
12439772,Statistiken der EKD,Kath. Kirchengemeinde Christus-König,"52477 Alsdorf, Deutschland",,,6,,
12375785,Statistiken der EKD,Ev. Pfarramt Landstuhl,"Landstuhl, Deutschland",,,6,,
12374209,Statistiken der EKD,CVJM Zwickau Tagesfreizeitstätte,"08 Zwickau-Pölbitz, Deutschland",,,6,,
12153147,Business Intelligence und Data Analyst (w/m/d),best data GmbH,Regensburg,41000,59000,4,Business analyst,
12439944,Statistiken der EKD,Nieder-Ramstädter Diakonie,"64521 Groß-Gerau, Deutschland",40000,60000,7,,
12371856,Statistiken der EKD,Hoffnungstaler Werkstätten gGmbH - Dreibrück,"Dreibrück, 16818 Fehrbellin, Deutschland",,,7,,
12366506,Statistiken der EKD,Hoffnungstaler Stiftung Lobetal,"Bernau bei Berlin, Deutschland",38000,62000,7,,
12437058,Statistiken der EKD,"Leinerstift e.V. Evangelische Kinder-, Jugend- und Familienhilfe","26629 Großefehn, Deutschland",38000,54000,7,,
12366701,Statistiken der EKD,Eiderheim Wohnheim für behinderte Menschen - Flintbek,"An d. Bahn 100, 24220 Flintbek, Deutschland",38000,55000,7,,
12158520,Marketing Analyst,trivago N.V.,Düsseldorf,63000,84000,2,,
12366670,Statistiken der EKD,Evangelisch-Lutherisches Landeskirchenamt Sachsens,"Kirchpl. 14, 01796 Pirna, Deutschland",36000,54000,7,,
12450329,IT Architect (m/f/d) - With focus on Data Management and Data Quality,Lloyds Bank – Bank of Scotland,Berlin,60000,81000,3,,
12364077,Statistiken der EKD,EVIM Gemeinnützige Behindertenhilfe GmbH Psychosoziale Kontakt- und Beratungsstelle,"Wiesbaden, Deutschland",,,7,,
12073181,BI Analyst - Leipzig - HB Capital GmbH,HB Capital GmbH,"Leipzig, Deutschland",39000,60000,7,,
12363341,Statistiken der EKD,Rehabilitationsklinik Märkische Schweiz GmbH,"Buckow (Märkische Schweiz), Deutschland",,,7,,
12259095,CRM Manager & Data Analyst (w/m/d),Idana AG,Munich,49000,68000,7,Data analyst,
12437610,Statistiken der EKD,Stiftung Das Rauhe Haus - Individuelle Arbeitsbegleitung Region Südholstein,"Henstedt-Ulzburg, Deutschland",38000,55000,7,,
12368428,Statistiken der EKD,Oberlinhaus,"Potsdam, Deutschland",38000,58000,7,,
12418625,Data Scientist (m/w/d) bei PRODASO GmbH,PRODASO UG (haftungsbeschränkt),"Bielefeld, Deutschland",44000,62000,7,Data scientist,
12359653,Statistiken der EKD,Diakonisches Werk Oderland-Spree e. V. Diakoniestation Bad Freienwalde,"Bad Freienwalde (Oder), Deutschland",36000,54000,7,,
12357720,Statistiken der EKD,Evangelische Jugendhilfe Iserlohn-Hagen gem. GmbH,"Hagen, Deutschland",38000,55000,7,,
12263537,Data Scientist (m/w/d),Agap2 Mannheim,"Mannheim, Deutschland",44000,67000,7,Data scientist,
12425379,Statistiken der EKD,Heilpädagogische Hilfe Osnabrück,"Industriestraße 17, 49082 Osnabrück, Deutschland",,,7,,
12060236,Leidenschaftlicher BI-Analyst - Leipzig - HB Capital GmbH,HB Capital GmbH,"Leipzig, Deutschland",39000,60000,7,,
12009012,Datenspezialist in der Betriebsführung von Photovoltaikanlagen (m/w/d),Wattner AG,Köln,36000,55000,2,,
12246513,Werkstudent*in Business/ Data Analyst (m/w/d) - remote oder Karlsruhe,Knuddels Beteiligungs GmbH,Karlsruhe,,,14,Business analyst,Intern
12439020,Consultant Qualitative Marktforschung (w/m/d),mc markt-consult Institut für Strukturforschung und Marketingberatung GmbH,"Hamburg, Deutschland",39000,62000,6,,
12359568,Statistiken der EKD,Evangelische Jugendhilfe Iserlohn-Hagen gem. GmbH,"Hagen, Deutschland",40000,60000,7,,
12370672,Junior-Berater:in (m/w/d) mit Schwerpunkt Datenintegration zum 01.05.2025,MACH AG,"Göttingen, Deutschland",38000,55000,6,,Junior
12418100,Statistiken der EKD,Johanneswerk in Lemgo gGmbH,"32657 Lemgo, Deutschland",40000,60000,7,,
12370680,Junior-Berater:in (m/w/d) mit Schwerpunkt Datenintegration zum 01.05.2025,MACH AG,"Lübeck, Deutschland",38000,55000,6,,Junior
12370747,Junior-Berater:in (m/w/d) mit Schwerpunkt Datenintegration zum 01.05.2025,MACH AG,"Wuppertal, Deutschland",38000,56000,6,,Junior
12418802,(Senior) Business Intelligence (BI) Engineer (w/m/d),moveXM GmbH,"Frankfurt am Main, Deutschland",44000,70000,7,Business Intelligence,Senior
12349880,Statistiken der EKD,Laurentiushaus Lützelbuch,"Weiherstraße, 96450 Coburg, Deutschland",,,7,,
12349778,Statistiken der EKD,Samariterstift Münsingen,"Uracher Str. 1, 72525 Münsingen, Deutschland",40000,62000,7,,
12352833,Statistiken der EKD,ATS Suchtberatungsstelle - Bad Segeberg,"23795 Bad Segeberg, Deutschland",38000,55000,7,,
12349797,Statistiken der EKD,Diakonie-Pflege Elisabeth gGmbH - Diakonie-Station Pankow,"Berlin, Deutschland",38000,56000,7,,
12349844,Statistiken der EKD,EJF gAG Kinder- und Jugendhilfeverbund Uckermark/Barnim,"Schwedt/Oder, Deutschland",,,7,,
12346733,Statistiken der EKD,Grafschafter Diakonie - Pflege gGmbH Haus für Jung und Alt,"Moers, Deutschland",40000,60000,7,,
12464449,PhD - Identifying and Understanding the Degradation Mechanisms in PEM Electrolyzer under Industrially Relevant Operating Conditions,Bosch Gruppe,Renningen,,,,,
12412376,Statistiken der EKD,Diakonisches Werk Hamburg-West/Südholstein,"Norderstedt, Deutschland",,,7,,
12347072,Statistiken der EKD,Franz-Mersi-Haus,"Mannheim, Deutschland",38000,58000,7,,
12185143,Mitarbeiter*in (IT)-Projekt- und Prozessmanagement (m/w/d) (Data-Analyst/in),Distribo GmbH,Göttingen Niedersachsen,38000,54000,7,Data analyst,
12363377,Masterarbeit Abschlussarbeit Predictive Analytics / Forecasting,HENSOLDT,Taufkirchen,,,7,,Intern
12262223,Kreativer Junior Software-Consultant für Datenbank- und Big Data-Projekte (m/w/d),FINARIS Financial Software Partner GmbH,"Frankfurt am Main, Deutschland",36000,57000,7,Data engineer,Junior
8112847,Praktikum Kreditentscheidungsmodelle / Scoring (6 Monate),TARGOBANK,Düsseldorf,,,7,,Intern
12394965,Meister (E5) im Bereich Altteil-Konsolidierungscenter Truck und Bus weltweit (w/m/d),Daimler Buses GmbH,Neu-Ulm,55000,75000,1,,
12262299,IT-Consultant ETL / Datenbanken / Big Data für die Finanzbranche (m/w/d),FINARIS Financial Software Partner GmbH,"Frankfurt am Main, Deutschland",41000,65000,7,Data engineer,
12388055,Working Student / Internship - Data Scientist/Analyst,CASTFAST GmbH,Mainz,,,2,Data analyst,Intern
12415440,KI – Engineer / Specialist (m/w/d),Heinrich Schmid Systemhaus GmbH,Reutlingen,48000,71000,7,,
12409697,Statistiken der EKD,Diakonisches Werk Limburg-Weilburg Essen auf Rädern,"Weilburg, Deutschland",,,7,,
12339992,Statistiken der EKD,Königsberger Diakonie,"Wetzlar, Deutschland",38000,57000,7,,
12339254,Statistiken der EKD,v. Bodelschwinghsche Stiftungen Bethel,"Breckerfeld, Deutschland",,,7,,
12448861,"Werkstudent (m/w/d) AWS & Webentwicklung – Datenbank, Analyse & Dashboard (Bonn/Remote)",Wrage Advisory GmbH,"Bonn, Deutschland",,,3,Data analyst,Intern
12219185,Data Center Operations Analyst,Service-now.com GmbH,Frankfurt,44000,62000,5,Data analyst,
12337457,Statistiken der EKD,Werkstatt für Behinderte Bruckberg,"84079 Bruckberg, Deutschland",40000,60000,7,,
12409396,Statistiken der EKD,Wohnstätte Wilhelmine-Striedieck-Haus,"16321 Bernau bei Berlin-Lobetal, Deutschland",36000,58000,7,,
12334438,Statistiken der EKD,Grafschafter Diakonie gGmbH Diakonisches Werk Kirchenkreis Moers Schuldnerberatungsstelle,"47495 Rheinberg, Deutschland",38000,55000,7,,
12334177,Statistiken der EKD,Diakonie Libera,"Görlitz, Deutschland",37000,58000,7,,
12308878,Hochschulabsolvent Digital Transformation (w/m/d),EY ifb,bundesweit,47000,57000,1,,
12399226,(Junior) Insights Planner (m/w/d),JOM Jäschke Operational Media GmbH,Hamburg,,,,,Junior
12334270,Statistiken der EKD,Wohnstätte Matthias-Claudius-Haus,"16321 Bernau bei Berlin-Lobetal, Deutschland",36000,58000,14,,
12393060,Innovation Consultant IT (m/w/d),FERCHAU – Connecting People and Technologies,Gummersbach,50000,75000,14,,
12263828,Power BI Data Analyst (all genders),Convolut GmbH,"Munich, Germany",40000,64000,7,Data analyst,
12329045,Statistiken der EKD,WG Wohnverbund Seelbuschring Fürst Donnersmarck-Stiftung,"Seelbuschring, 12105 Berlin-Bezirk Tempelhof-Schöneberg, Deutschland",,,14,,
12395825,Bachelor's or Master's Thesis Project in Engineering (m/f/x),Kautex Textron GmbH & Co.KG,Bonn-Holzlar,,,2,,
12333609,Financial Application Engineer (w/m/d),1&1,"Montabaur, Karlsruhe",54000,80000,7,,
12329662,Statistiken der EKD,dia-service GmbH,"Hagen, Deutschland",,,14,,
12407199,Statistiken der EKD,Johanniter-Unfall-Hilfe e.V.,"64385 Reichelsheim (Odenwald), Deutschland",38000,57000,14,,
12405824,Statistiken der EKD,Birkenhof gGmbH,"30559 Hannover-Kirchrode-Bemerode-Wülferode, Deutschland",38000,56000,14,,
12329129,Statistiken der EKD,Senioren- und Pflegeheim Sofienheim,"Fürth, Deutschland",38000,56000,14,,
12405882,Statistiken der EKD,Holländerhof - Werkstatt für behinderte Menschen,"24 Wees, Deutschland",,,14,,
12329399,Statistiken der EKD,Hoffnungstaler Werkstätten gGmbH,"16 Biesenthal, Deutschland",,,14,,
12323522,Statistiken der EKD,Diakonisches Werk Rochlitz der Ev.- Luth. Landeskirche Sachsens im Kirchenb,"09306 Rochlitz, Deutschland",37000,58000,14,,
12323517,Statistiken der EKD,Ev. Kita Lemsahl-Mellingstedt,"Hamburg, Deutschland",38000,59000,14,,
12323778,Statistiken der EKD,Diakonisches Werk der evangelischen Kirche der Pfalz,"Ludwigshafen am Rhein, Deutschland",40000,59000,14,,
12323896,Statistiken der EKD,Fürst-Ludwig-Haus Alten- und Pflegeheim,"74592 Kirchberg an der Jagst, Deutschland",36000,53000,14,,
12323709,Statistiken der EKD,CVJM Thüringen e.V.,"Erfurt, Deutschland",,,14,,
12323519,Statistiken der EKD,Klinik Hallerwiese Diakonie Neuendettelsau,"Nürnberg, Deutschland",38000,56000,14,,
12322976,Statistiken der EKD,Diakonisches Werk des Kirchenkreises Plön-Segeberg GmbH Bad Segeberg,"23795 Bad Segeberg, Deutschland",,,14,,
12323829,Statistiken der EKD,Ambulant Betreutes Wohnen Stadtmission Nürnberg e.V.,"Nürnberg, Deutschland",38000,56000,14,,
12323264,Statistiken der EKD,Lazarus Haus Bad Kösen - Seniorenwohnanlage,"06628 Naumburg (Saale)-Bad Kösen, Deutschland",36000,57000,14,,
12323897,Statistiken der EKD,Pfarrverein Kurhessen-Waldeck e.V.,"Kassel, Deutschland",46000,68000,14,,
12323257,Statistiken der EKD,Evangelische Kindertagesstätte Suchsdorf,"24 Kiel-Suchsdorf, Deutschland",38000,55000,14,,
12323937,Statistiken der EKD,Fachklinik Oldenburger Land Abteilung to Hus Neerstedt,"27801 Dötlingen-Neerstedt, Deutschland",40000,58000,14,,
12323185,Statistiken der EKD,Dietrich-Bonhoeffer-Klinik,"Ahlhorn, 26197 Großenkneten, Deutschland",38000,54000,14,,
12323284,Statistiken der EKD,NGF Service GmbH,"Rendsburg, Deutschland",40000,59000,14,,
12381612,KI-Experte (m/w/d),NOWEDA Apothekergenossenschaft eG,Essen,45000,63000,3,,Senior
12322428,Statistiken der EKD,Gesundheitsakademie Potsdam gemeinnützige GmbH,"Potsdam, Deutschland",,,14,,
12323609,Statistiken der EKD,Iuvo gemeinnützige GmbH,"24 Bad Bramstedt, Deutschland",40000,59000,14,,
12323721,Statistiken der EKD,Diakonie-Pflege Verbund Berlin gGmbH,"Berlin, Deutschland",40000,60000,14,,
12323163,Statistiken der EKD,Neukirchener Erziehungsverein Bonhoeffer-Haus,"Krefeld, Deutschland",40000,60000,14,,
12408725,IT Spezialist Datenintegration & BI (Business Intelligence) (m/w/d),eterna Mode GmbH,"Passau, Deutschland",41000,61000,7,Business Intelligence,
12390329,Trainee Customer Excellence (m/w/d),Hamburger Sparkasse,Hamburg,,,2,,Intern
12334695,Business Process Administrator (m/w/d),Richter BioLogics GmbH & Co. KG,"Hamburg, Bovenau bei Kiel",36000,53000,14,,
12369984,Trainee Netzbewirtschaftung (m/w/d),Bayernwerk Netz GmbH,Regensburg,40000,52000,7,,Intern
12333923,Referent Risikokreditprozesse (m/w/d),S-Kreditpartner GmbH,Berlin,60000,81000,14,,Senior
12246274,Referent Netzplanungsmethoden (m/w/d),Amprion GmbH,Dortmund,61000,82000,14,,Senior
12292244,(Junior) Professional Strategische Wettbewerber- und Sonderanalysen (m/w/d),Schwarz Digits,Neckarsulm,47000,74000,4,,Junior
12411924,Berater (m/w/d) für Gewerbekunden,Sparkasse Hildesheim Goslar Peine,Goslar,,,7,,
12411926,Berater (m/w/d) für Gewerbekunden,Sparkasse Hildesheim Goslar Peine,Peine,49000,69000,7,,
12413077,Mitarbeiter*in zur Modernisierung von Datenaustauschverfahren (m/w/div),Deutsche Rentenversicherung Bund,Würzburg,51614,76482,7,,
12314960,Data Scientist / Data Engineer (m/w/d),Amadeus Fire AG,"Frankfurt, Hamburg, Köln, Düsseldorf",58000,73000,1,Data engineer,
12443001,Praktikant im Bereich Wasserstoff (m/w/d),FICHTNER GmbH & Co. KG,"Berlin, Stuttgart",,,4,,Intern
12372575,Referent (m/w/d) Financial Risk,Creditplus Bank AG,"Stuttgart, Offenbach am Main",56000,83000,7,,Senior
12433056,Referent Energiewirtschaftliche Prozesse (m/w/d) in Vollzeit,KommEnergie GmbH,Eichenau,,,7,,Senior
12336503,Analytics Engineer (m|w|d) im Bereich Business Intelligence & Web Analytics,Europa Park GmbH & Co Mack KG.,Rust,65000,87000,7,Business Intelligence,
12433196,Post-Doc Projekt Optimierung des Wurzelwachstums und der Wurzelfunktion von Nutzpflanzen zur Verbesserung der Widerstandsfähigkeit gegen Trockenheit im Mischanbau von Leguminosen und Sorghum,Hochschule Rhein-Waal,"Kleve, Äthiopien, Australien",,,7,,
12425248,Referent (m/w/d) für Computational Social Science & Policy Research,Landesanstalt für Medien NRW,Düsseldorf,42000,64000,7,,Senior
11265780,Abschlussarbeit im Bereich Datenstrategie und Künstliche Intelligenz,Senacor Technologies AG,"Berlin, Bonn, Frankfurt, Hamburg, München, Nürnberg, Wien",,,7,,Intern
12358567,Berater:in & Entwickler:in Robotic Process Automation,enercity Netz GmbH,Hannover,57000,77000,7,,
10129936,Praktikant:in im Bereich Datenanalyse eines Marktforschungsinstituts,advise research gmbh,Ulm,,,4,Data analyst,Intern
12363873,Abschlussarbeit (w/m/d) AI & Accessibility in Kartenanwendungen,con terra GmbH,Münster,,,7,,Intern
12426696,Masterarbeit zum Thema „Einführung von KI-Anwendungen zur Optimierung der Datenqualität bei GasLINE“ (m/w/d),GasLINE,Essen,,,7,,
12364965,Data Engineer / Cloud & Infrastruktur Spezialist (m/w/d),Stadtwerke Düsseldorf AG,Düsseldorf,54000,82000,7,Data engineer,
12433455,Wissenschaftlich Mitarbeitender / PhD-Studierender (m/w/d) - Biostatistik,Zentralinstitut für Seelische Gesundheit,Mannheim,29000,44000,7,,
